Probeset	logFC	AveExpr	t	P.Value	adj.P.Val	B	ENTREZ	LocusLink	Symbol	IRIS_Most_Specific	p_adj_pc_bonferroni	gsea_rank
8092_at	0.32550257064303467	8.105886363636364	2.483049290061804	0.0169421560993633	0.9996830626319024	-3.1123285853457556	8092	LOC8092	ALX1	NA	0.626859775676442	1.7710313211322142
84624_at	0.3232447253853613	6.058545454545454	1.4921655691366547	0.14284663715128662	0.9996830626319024	-4.754330566417317	84624	LOC84624	FNDC1	NA	1	0.8451299791792464
79783_at	0.31560696051089737	5.139090909090909	3.0720064749327367	0.003653898750684074	0.9996830626319024	-1.8545131595147746	79783	LOC79783	SUGCT	NA	0.13519425377531075	2.437243491090878
1830_at	0.315080712068377	3.7369090909090907	1.6732631662618669	0.10142658717402377	0.9996830626319024	-4.505872156719682	1830	LOC1830	DSG3	NA	1	0.9938481875129431
6819_at	0.3124503516645771	4.6255	2.0394799390788685	0.04748253262262319	0.9996830626319024	-3.9298617621008196	6819	LOC6819	SULT1C2	NA	1	1.323466124706997
72_at	0.31020979038490826	5.481863636363636	1.8206954907644464	0.07551103806460081	0.9996830626319024	-4.285478911054345	72	LOC72	ACTG2	NA	1	1.1219895593621008
1823_at	0.3093320120105555	3.7715681818181817	1.3640151927235098	0.17955345317832763	0.9996830626319024	-4.914769185490401	1823	LOC1823	DSC1	NA	1	0.7458062380908376
84072_at	0.30852385036286323	4.668659090909091	1.43399526074885	0.15869706710310907	0.9996830626319024	-4.828765347403607	84072	LOC84072	HORMAD1	NA	1	0.7994310994121695
57152_at	0.3083940765640722	3.349409090909091	1.824889454379659	0.07486419382030787	0.9996830626319024	-4.278978244351756	57152	LOC57152	SLURP1	NA	1	1.1257258477799508
400916_at	0.3075709304863649	9.078431818181818	2.1822481847878556	0.034516256433921366	0.9996830626319024	-3.6802929234615536	400916	LOC400916	CHCHD10	NA	1	1.461976313137984
11336_at	0.3068306613859568	7.040477272727273	2.4957249314110554	0.01642303401909179	0.9996830626319024	-3.087205270589369	11336	LOC11336	EXOC3	NA	0.6076522587063963	1.7845466075071446
642587_at	0.3038753791318881	3.591840909090909	1.567051943740181	0.12432234901995573	0.9996830626319024	-4.654628088252963	642587	LOC642587	MIR205HG	NA	1	0.9054507926489622
374378_at	0.30358143945368876	5.904522727272727	2.1220648358186396	0.03954339475523519	0.9996830626319024	-3.7871315801303522	374378	LOC374378	GALNT18	NA	1	1.4029260497370721
6700_at	0.30285227994389324	3.6558636363636365	1.3810496610948515	0.1742918074469298	0.9996830626319024	-4.89419334884035	6700	LOC6700	SPRR2A	NA	1	0.7587230263392947
9358_at	0.3020412314392907	5.418909090909091	1.7549708756556759	0.08627952106311071	0.9996830626319024	-4.385693835142342	9358	LOC9358	ITGBL1	NA	1	1.0640922743277854
3107_at	0.30037706860129026	9.56025	1.2618659848998117	0.2136965418682916	0.9996830626319024	-5.033249485674903	3107	LOC3107	HLA-C	NA	1	0.6702025057239529
8277_at	0.29942483486800714	4.219181818181818	1.495693678034523	0.1419272139157642	0.9996830626319024	-4.7497308240086475	8277	LOC8277	TKTL1	NA	1	0.8479343225110355
3768_at	0.2994134936181094	4.500840909090909	2.127216684723086	0.0390891819380782	0.9996830626319024	-3.7780782456731945	3768	LOC3768	KCNJ12	NA	1	1.4079434184266972
100127888_at	0.29940676832662855	6.664272727272727	1.454768016995302	0.15288554096035567	0.9996830626319024	-4.802489387298344	100127888	LOC100127888	RP11-93B14.5	NA	1	0.8156335857326144
11005_at	0.29897904570716427	4.0415909090909095	1.2854627403491699	0.20540727044828752	0.9996830626319024	-5.006631777317098	11005	LOC11005	SPINK5	NA	1	0.6873841884909753
5649_at	0.29858642214858283	3.5215	2.6924858745414824	0.01001879924833254	0.9996830626319024	-2.685656910348079	5649	LOC5649	RELN	NA	0.370695572188304	1.9991843254819175
286077_at	0.29740873674338614	6.537318181818182	2.3385704291262845	0.024002141613082895	0.9996830626319024	-3.3920200935453364	286077	LOC286077	FAM83H	NA	0.8880792396840671	1.6197500062363548
2810_at	0.29644048032667547	4.040840909090909	1.3511294262690918	0.18361416137712774	0.9996830626319024	-4.930179425363814	2810	LOC2810	SFN	NA	1	0.7360938265619714
1308_at	0.2958204711553595	3.9191818181818183	1.4145694679200222	0.16428696784958544	0.9996830626319024	-4.8530292997851	1308	LOC1308	COL17A1	NA	1	0.7843968858375456
1277_at	0.2928874087089628	7.0654318181818185	1.3688529318263103	0.17804688643038624	0.9996830626319024	-4.908949309614055	1277	LOC1277	COL1A1	NA	1	0.7494656165863323
4070_at	0.2905360803042812	4.5139772727272724	1.1458065020803527	0.25811662342962216	0.9996830626319024	-5.15750344765823	4070	LOC4070	TACSTD2	NA	1	0.5881840247809145
54749_at	0.2886702948581392	5.060590909090909	1.9040296605158575	0.0635095739187169	0.9996830626319024	-4.153962612307527	54749	LOC54749	EPDR1	NA	1	1.1971608009024122
219931_at	0.28851631906611086	4.867340909090909	2.453370753626926	0.01821636288570076	0.9996830626319024	-3.170788048273919	219931	LOC219931	TPCN2	NA	0.6740054267709281	1.7395383307851164
378884_at	0.2862929328086236	4.7233409090909095	2.7148190952814972	0.009460032014104397	0.9996830626319024	-2.6387480835432777	378884	LOC378884	NHLRC1	NA	0.35002118452186265	2.0241073938809393
57110_at	0.28423749549254895	3.954181818181818	2.243068618960485	0.030018207681721774	0.9996830626319024	-3.5699569426592066	57110	LOC57110	HRASLS	NA	1	1.5226152420453014
151258_at	0.2837884305343012	3.8500454545454543	2.3473612354009856	0.023506763995255336	0.9996830626319024	-3.37535904228769	151258	LOC151258	SLC38A11	NA	0.8697502678244474	1.6288071529139259
810_at	0.2833302664985097	4.07	1.3425303672879945	0.1863629072444858	0.9996830626319024	-4.940388957531104	810	LOC810	CALML3	NA	1	0.729640523216361
79817_at	0.28312207731409333	5.926204545454546	2.119382653951861	0.03978169887552164	0.9996830626319024	-3.7918380837699455	79817	LOC79817	MOB3B	NA	1	1.4003166742907651
54845_at	0.2829338765455481	7.7855	1.5165472936033537	0.13658847068592217	0.9996830626319024	-4.722345381967995	54845	LOC54845	ESRP1	NA	1	0.8645859575271173
57402_at	0.2826544040829687	3.982568181818182	1.2565830875257666	0.21558612485657308	0.9996830626319024	-5.0391464261598395	57402	LOC57402	S100A14	NA	1	0.666379193819879
27065_at	0.28261376462223853	8.645909090909091	1.6461820758331833	0.10690680510072074	0.9996830626319024	-4.544609604978694	27065	LOC27065	P21	NA	1	0.9709946491071529
54544_at	0.28257256079842197	4.28175	1.2216034466222039	0.22841260626150192	0.9996830626319024	-5.077614454756027	54544	LOC54544	CRCT1	NA	1	0.6412799307294953
387695_at	0.27987050163729504	3.646409090909091	1.8640622336611286	0.06904555441432697	0.9996830626319024	-4.21765318314522	387695	LOC387695	C10ORF99	NA	1	1.160864278786731
134285_at	0.2793748450050969	4.097181818181818	1.7595651743986738	0.08548713595036575	0.9996830626319024	-4.378790552159804	134285	LOC134285	TMEM171	NA	1	1.0680992327115697
84518_at	0.2793019882541459	4.141113636363636	1.4234764669260989	0.16170514921239154	0.9996830626319024	-4.841940997967465	84518	LOC84518	CNFN	NA	1	0.7912761505393482
26585_at	0.27764356993196704	4.970386363636364	1.622403366133572	0.11191673778330082	0.9996830626319024	-4.578168997272149	26585	LOC26585	GREM1	NA	1	0.9511049574097183
388135_at	0.27667479108243437	4.774886363636363	2.6825949070365724	0.010275852668261958	0.9996830626319024	-2.7063474364204727	388135	LOC388135	C15ORF59	NA	0.38020654872569243	1.988182131130053
85477_at	0.27606885942045734	6.164613636363637	0.9666406694610242	0.33904773936090915	0.9996830626319024	-5.327161681310388	85477	LOC85477	SCIN	NA	1	0.4697391469848209
28803_at	0.27397009206486533	4.381431818181818	1.5392351798493524	0.13096354159654405	0.9996830626319024	-4.6921683636199845	28803	LOC28803	IGLV3-10	B Cell	1	0.8828495889791407
6876_at	0.2727245894518935	7.581818181818182	1.8300749253664725	0.07407090606172181	0.9996830626319024	-4.270923301455401	6876	LOC6876	TAGLN	NA	1	1.130352342871028
1474_at	0.2722446057901695	4.424022727272727	1.1377245253231225	0.2614405195111803	0.9996830626319024	-5.165739842556545	1474	LOC1474	CST6	NA	1	0.5826271021557311
144165_at	0.270964100217427	6.553909090909091	2.132078081250766	0.038664786873558926	0.9996830626319024	-3.7695193837196097	144165	LOC144165	PRICKLE1	Multiple	1	1.4126843793794381
65268_at	0.27019962717093376	3.7754090909090907	2.298076278845157	0.026407040414733945	0.9996830626319024	-3.468157539933119	65268	LOC65268	WNK2	NA	0.9770604953451559	1.5782802698863831
79731_at	0.2698075500603852	8.189590909090908	2.16930941048476	0.03554670896673897	0.9996830626319024	-3.703460245968128	79731	LOC79731	NARS2	NA	1	1.4492006015093664
1828_at	0.2697631478612871	3.6969772727272727	1.4165766974289282	0.16370235744735012	0.9996830626319024	-4.850535989808265	1828	LOC1828	DSG1	NA	1	0.7859450663485745
221692_at	0.26847635796675307	6.635136363636364	1.6358745234023386	0.10905547152603534	0.9996830626319024	-4.559209186453196	221692	LOC221692	PHACTR1	Monocyte	1	0.9623525401361466
151516_at	0.26782869528362574	4.108704545454545	1.183608226711914	0.24297245398604822	0.9996830626319024	-5.118256577304333	151516	LOC151516	ASPRV1	NA	1	0.6144429599817904
6317_at	0.26762046085604874	3.643727272727273	1.3599503354568057	0.18082689318126177	0.9996830626319024	-4.919644776510675	6317	LOC6317	SERPINB3	NA	1	0.742736979327093
5650_at	0.26753679504620104	3.544159090909091	1.3146550872860314	0.19548982286142044	0.9996830626319024	-4.97307523405859	5650	LOC5650	KLK7	NA	1	0.70887584691350225
7306_at	0.26714747255294674	8.147681818181818	0.6435309779155861	0.5232455690013409	0.9996830626319024	-5.562980631215199	7306	LOC7306	TYRP1	NA	1	0.28129444070817694
1825_at	0.2666854474313657	3.3491590909090907	1.6277897696210184	0.11076540014141742	0.9996830626319024	-4.5706044037769775	1825	LOC1825	DSC3	NA	1	0.9555958792676588
4060_at	0.26550138322233	9.5145	1.2985263348783824	0.2009233736655677	0.9996830626319024	-4.9917007079218365	4060	LOC4060	LUM	NA	1	0.6969695382964863
6583_at	0.26511822404244184	5.089522727272727	1.7116576848559226	0.09405563187460929	0.9996830626319024	-4.4500145035935	6583	LOC6583	SLC22A4	NA	1	1.0266151945970003
3037_at	0.26374302741317207	5.784431818181818	1.1947473274996177	0.23863561008167522	0.9996830626319024	-5.106465183635468	3037	LOC3037	HAS2	NA	1	0.6222647488131091
27344_at	0.2622209090419607	4.056977272727273	2.1074598054237423	0.04085633013418042	0.9996830626319024	-3.8127022412289824	27344	LOC27344	PCSK1N	NA	1	1.3887406458791274
55806_at	0.26212075093538173	5.330318181818182	2.836435769802258	0.006890375267300501	0.9996830626319024	-2.378760979559634	55806	LOC55806	HR	NA	0.25494388489011854	2.161757124670065
3713_at	0.2620360868386366	3.775068181818182	1.3095823979802368	0.1971865971416241	0.9996830626319024	-4.978955896719074	3713	LOC3713	IVL	NA	1	0.7051226075755918
9635_at	0.26136222850764784	3.535340909090909	1.5679268803761424	0.12411795048393022	0.9996830626319024	-4.653437677505776	9635	LOC9635	CLCA2	NA	1	0.9061654043807218
57460_at	0.26113704613325817	7.110931818181818	1.781845649843336	0.08173023702297548	0.9996830626319024	-4.345094292099829	57460	LOC57460	PPM1H	NA	1	1.087617241597276
5268_at	0.26031004915446904	3.5783181818181817	1.4256609474787831	0.1610768112263497	0.9996830626319024	-4.8392119532917555	5268	LOC5268	SERPINB5	NA	1	0.7929669765348575
6318_at	0.25927928897339414	3.4095	1.880919227635615	0.06666250616950188	0.9996830626319024	-4.190927916813623	6318	LOC6318	SERPINB4	NA	1	1.1761183631158474
2315_at	0.2592142139206251	11.507113636363636	1.993086517894387	0.05252461251807618	0.9996830626319024	-4.008035946458773	2315	LOC2315	MLANA	NA	1	1.2796371427655524
1294_at	0.25820660203782914	4.9973636363636365	1.657078092862269	0.10467333027495343	0.9996830626319024	-4.529089726475615	1294	LOC1294	COL7A1	NA	1	0.980163958147816
143903_at	0.25818802772123606	4.732977272727273	2.4452311655907506	0.01858067987466084	0.9996830626319024	-3.186731374840522	143903	LOC143903	LAYN	NA	0.687485155362451	1.7309383990392784
1295_at	0.2581737013396917	6.767409090909091	1.3481458344893018	0.18456434516352568	0.9996830626319024	-4.933728533306228	1295	LOC1295	COL8A1	NA	1	0.7338521938536274
6706_at	0.2562405964880658	4.075681818181818	1.2208243054896013	0.2287045767969523	0.9996830626319024	-5.0784598454678	6706	LOC6706	SPRR2G	NA	1	0.6407251442792484
27231_at	0.25535765789797543	3.8012954545454547	1.6644091770795282	0.10319227716682854	0.9996830626319024	-4.518597522105247	27231	LOC27231	NMRK2	NA	1	0.9863528037682331
348801_at	0.25443244667525633	6.432977272727273	1.4956283445662983	0.14194419694567542	0.9996830626319024	-4.749816090083447	348801	LOC348801	LNP1	NA	1	0.8478823578826649
1634_at	0.25401903447956836	8.643886363636364	1.1863296834764512	0.24190763878802188	0.9996830626319024	-5.11538524806522	1634	LOC1634	DCN	NA	1	0.6163504175781483
2591_at	0.25355643315373205	5.860454545454545	1.5342059024761918	0.13219413147232215	0.9996830626319024	-4.698892084659507	2591	LOC2591	GALNT3	NA	1	0.8787878241677645
338324_at	0.25254904509267556	3.3620227272727274	2.10069180942645	0.041477599044415614	0.9996830626319024	-3.8245041042141303	338324	LOC338324	S100A7A	NA	1	1.3821863909507954
57111_at	0.25230782003869645	3.7715681818181817	1.3777023060198998	0.17531623415271852	0.9996830626319024	-4.898254914583557	57111	LOC57111	RAB25	NA	1	0.7561778666985444
55653_at	0.25035317713485555	4.970772727272728	2.079988248386809	0.04342974122894327	0.9996830626319024	-3.8604183603880555	55653	LOC55653	BCAS4	NA	1	1.3622127583231687
6423_at	0.24771634233730497	5.9732045454545455	0.9568393800890481	0.3439166690748845	0.9996830626319024	-5.3356540204716545	6423	LOC6423	SFRP2	NA	1	0.4635467741291358
91392_at	0.24651191951183019	5.167886363636364	2.27974663279161	0.027564768951265424	0.9996830626319024	-3.5022887017069335	91392	LOC91392	ZNF502	NA	1	1.559645643439057
56155_at	0.24637425455072928	4.501045454545454	2.3953361160081665	0.020961612294351884	0.9996830626319024	-3.2836098989646607	56155	LOC56155	TEX14	NA	0.7755796548910198	1.6785753159816956
5317_at	0.2462306198366791	3.7247954545454545	1.770490303133594	0.08362728178613284	0.9996830626319024	-4.362312881310377	5317	LOC5317	PKP1	NA	1	1.0776520192557273
79674_at	0.24582457711515218	5.119545454545454	1.385266885587096	0.1730077565478781	0.9996830626319024	-4.889063579569052	79674	LOC79674	VEPH1	NA	1	0.7619344254814516
2487_at	0.24526044168607275	5.996954545454545	1.3066217409747163	0.19818205521595958	0.9996830626319024	-4.982378492863978	2487	LOC2487	FRZB	NA	1	0.7029356721186941
1281_at	0.24492286107565345	10.314045454545454	1.4891416961063701	0.14363841500948282	0.9996830626319024	-4.758265195340105	1281	LOC1281	COL3A1	NA	1	0.8427293957795575
23251_at	0.24479711984011218	4.5485	1.4622675882660037	0.15082903618431812	0.9996830626319024	-4.792919603737262	23251	LOC23251	KIAA1024	NA	1	0.8215150441377083
400713_at	0.24448377140156347	5.5685	1.8504003611940871	0.07102967311124146	0.9996830626319024	-4.239165067958062	400713	LOC400713	ZNF880	NA	1	1.1485601840089348
10267_at	0.2441942664000849	5.3115	1.0252138334899121	0.31090899700102814	0.9996830626319024	-5.27469457803907	10267	LOC10267	RAMP1	NA	1	0.507366710277925
203190_at	0.24402678238756148	4.60125	1.6766461647419981	0.10075854443299344	0.9996830626319024	-4.500994498459384	203190	LOC203190	LGI3	NA	1	0.9967181149858041
3815_at	0.24287129938217183	4.811931818181818	1.8004261694313421	0.07870409947975009	0.9996830626319024	-4.316718242677796	3815	LOC3815	KIT	NA	1	1.1040026458484862
2706_at	0.2417449504235502	5.137227272727273	1.1380607818076478	0.2613016187948343	0.9996830626319024	-5.165398249766978	2706	LOC2706	GJB2	Monocyte	1	0.5828578997579932
144568_at	0.2415814745141601	3.3059545454545454	1.7118826839702233	0.09401378192520171	0.9996830626319024	-4.449683945801009	144568	LOC144568	A2ML1	NA	1	1.0268084764499974
2261_at	0.2412200053357895	4.916477272727272	2.220170197230223	0.03164663817144975	0.9996830626319024	-3.611773752568385	2261	LOC2261	FGFR3	NA	1	1.4996724183839099
23022_at	0.2410261735289797	8.781181818181818	1.7541592251608777	0.08642014355288692	0.9996830626319024	-4.38691179917921	23022	LOC23022	PALLD	NA	1	1.0633850166156835
23127_at	0.23977876142036053	5.906409090909091	2.0118418541807994	0.050433012790376396	0.9996830626319024	-3.976608527155756	23127	LOC23127	COLGALT2	NA	1	1.2972850869835837
3866_at	0.23958249818513436	3.965159090909091	1.0915580157481435	0.2810144035919144	0.9996830626319024	-5.2117391144343035	3866	LOC3866	KRT15	NA	1	0.5512714194537358
3909_at	0.2395312578562039	3.8626590909090908	1.9641108891722405	0.0559033736324787	0.9996830626319024	-4.056116280088572	3909	LOC3909	LAMA3	NA	1	1.2525619827082195
4629_at	0.2371132724939145	4.759977272727273	2.2329877922854715	0.03072570334877411	0.9996830626319024	-3.58840728094152	4629	LOC4629	MYH11	NA	1	1.5124981667980504
2882_at	0.23630209510032665	6.895886363636364	1.5875442974258145	0.11960585009576787	0.9996830626319024	-4.626593141017695	2882	LOC2882	GPX7	NA	1	0.9222475778544994
1780_at	0.23599133230879957	3.996681818181818	1.734260232042655	0.08992807649371397	0.9996830626319024	-4.416621406989819	1780	LOC1780	DYNC1I1	NA	1	1.0461046957792444
54763_at	0.23580135265429147	7.5917045454545455	1.3637938436601449	0.1796226194748134	0.9996830626319024	-4.915035023423958	54763	LOC54763	ROPN1	NA	1	0.7456389744919744
221409_at	0.23525606564861268	3.8745	1.6586257516731806	0.10435922069239698	0.9996830626319024	-4.526878077617264	221409	LOC221409	SPATS1	NA	1	0.981469172675069
92196_at	0.23508841862522997	4.601931818181818	1.0620619441311514	0.29404692002121807	0.9996830626319024	-5.2401889016480645	92196	LOC92196	DAPL1	NA	1	0.5315833652325089
10329_at	0.2350673265203226	7.780681818181818	3.677878594044824	6.412137212026846e-4	0.9996830626319024	-0.3988984189538698	10329	LOC10329	TMEM5	NA	0.02372490768449933	3.1929971928387095
3859_at	0.23489981284881123	3.0435	2.736597416598039	0.008942967307213567	0.9996830626319024	-2.592751940915999	3859	LOC3859	KRT12	NA	0.33088979036690197	2.0485183568942125
57502_at	0.234804079469756	3.6698636363636363	1.9728380293839654	0.054866540319070706	0.9996830626319024	-4.041695652497201	57502	LOC57502	NLGN4X	NA	1	1.2606924239429298
64097_at	0.2342972682016756	5.383840909090909	1.6217125499639082	0.1120651030813426	0.9996830626319024	-4.579137584316917	64097	LOC64097	EPB41L4A	NA	1	0.9505296050559675
3849_at	0.2339381775362358	3.728181818181818	1.2718278565058032	0.2101670720586151	0.9996830626319024	-5.022067660841065	3849	LOC3849	KRT2	NA	1	0.6774353260977163
83643_at	0.2325745951090147	6.020045454545454	1.373819480080779	0.1765103522470449	0.9996830626319024	-4.902954987534781	83643	LOC83643	CCDC3	NA	1	0.7532298183672497
3316_at	0.23250655536301862	7.000295454545454	1.2806732356181656	0.20706991959724153	0.9996830626319024	-5.012071176781761	3316	LOC3316	HSPB2	NA	1	0.6838829851323844
25818_at	0.23185794390118636	4.335431818181818	1.4775408002708665	0.14670836768556236	0.9996830626319024	-4.773293947164988	25818	LOC25818	KLK5	NA	1	0.8335451149499812
